1788513678.290396326	cycle1	train	323223	36	2647100
1788513678.545314569	cycle1	train	317109	36	2523820
1788513678.545314569	cycle1	train	323223	36	2647100
1788513678.798444486	cycle1	train	317109	36	2523820
1788513678.798444486	cycle1	train	323223	36	2647100
1788513679.050375526	cycle1	train	317109	36	2523820
1788513679.050375526	cycle1	train	323223	36	2647100
1788513679.303744386	cycle1	train	317109	36	2523820
1788513679.303744386	cycle1	train	323223	36	2647100
1788513679.562288975	cycle1	train	317109	36	2523820
1788513679.562288975	cycle1	train	323223	36	2647100
1788513679.818184169	cycle1	train	317109	36	2523820
1788513679.818184169	cycle1	train	323223	36	2647100
1788513680.071798774	cycle1	train	317109	36	2523820
1788513680.071798774	cycle1	train	323223	36	2647100
1788513680.334687710	cycle1	train	317109	36	2523820
1788513680.334687710	cycle1	train	323223	36	2647100
1788513680.592812999	cycle1	train	317109	36	2523820
1788513680.592812999	cycle1	train	323223	36	2647100
1788513680.845400335	cycle1	train	317109	36	2523820
1788513680.845400335	cycle1	train	323223	36	2647100
1788513681.097169780	cycle1	train	317109	36	2523820
1788513681.097169780	cycle1	train	323223	36	2647100
1788513681.350080351	cycle1	train	317109	36	2523820
1788513681.350080351	cycle1	train	323223	36	2647100
1788513681.620892331	cycle1	train	317109	36	2523820
1788513681.620892331	cycle1	train	323223	36	2647100
1788513681.883976903	cycle1	train	317109	36	2523820
1788513681.883976903	cycle1	train	323223	36	2647100
1788513682.144977331	cycle1	train	317109	36	2523820
1788513682.144977331	cycle1	train	323223	36	2647100
1788513682.399001786	cycle1	train	317109	36	2523820
1788513682.399001786	cycle1	train	323223	36	2647100
1788513682.399001786	cycle1	train	325065	4	35840
1788513682.687265377	cycle1	train	317109	36	2523820
1788513682.687265377	cycle1	train	323223	36	2647100
1788513682.687265377	cycle1	train	325065	4	293528
1788513682.948736919	cycle1	train	317109	36	2523820
1788513682.948736919	cycle1	train	323223	36	2647100
1788513682.948736919	cycle1	train	325065	4	377496
1788513683.207079407	cycle1	train	317109	36	2523820
1788513683.207079407	cycle1	train	323223	36	2647100
1788513683.207079407	cycle1	train	325065	4	482264
1788513683.462388544	cycle1	train	317109	36	2523820
1788513683.462388544	cycle1	train	323223	36	2647100
1788513683.462388544	cycle1	train	325065	4	502744
1788513683.720856445	cycle1	train	317109	36	2523820
1788513683.720856445	cycle1	train	323223	36	2647100
1788513683.720856445	cycle1	train	325065	4	515032
1788513683.974070714	cycle1	train	317109	36	2523820
1788513683.974070714	cycle1	train	323223	36	2647100
1788513683.974070714	cycle1	train	325065	4	525272
1788513684.226656156	cycle1	train	317109	36	2523820
1788513684.226656156	cycle1	train	323223	36	2647100
1788513684.226656156	cycle1	train	325065	4	540632
1788513684.482262421	cycle1	train	317109	36	2523820
1788513684.482262421	cycle1	train	323223	36	2647100
1788513684.482262421	cycle1	train	325065	4	557016
1788513684.740268101	cycle1	train	317109	36	2523820
1788513684.740268101	cycle1	train	323223	36	2647100
1788513684.740268101	cycle1	train	325065	4	574424
1788513684.998281546	cycle1	train	317109	36	2523820
1788513684.998281546	cycle1	train	323223	36	2647100
1788513684.998281546	cycle1	train	325065	4	636888
1788513685.251195994	cycle1	train	317109	36	2523820
1788513685.251195994	cycle1	train	323223	36	2647100
1788513685.251195994	cycle1	train	325065	4	645080
1788513685.505285823	cycle1	train	317109	36	2523820
1788513685.505285823	cycle1	train	323223	36	2647100
1788513685.505285823	cycle1	train	325065	4	657132
1788513685.762984048	cycle1	train	317109	36	2523820
1788513685.762984048	cycle1	train	323223	36	2647100
1788513685.762984048	cycle1	train	325065	4	665324
1788513686.015857683	cycle1	train	317109	36	2523820
1788513686.015857683	cycle1	train	323223	36	2647100
1788513686.015857683	cycle1	train	325065	4	677836
1788513686.273107915	cycle1	train	317109	36	2523820
1788513686.273107915	cycle1	train	323223	36	2647100
1788513686.273107915	cycle1	train	325065	5	688076
1788513686.526919554	cycle1	train	317109	36	2523820
1788513686.526919554	cycle1	train	323223	36	2647100
1788513686.526919554	cycle1	train	325065	5	688076
1788513686.782264464	cycle1	train	317109	36	2523820
1788513686.782264464	cycle1	train	323223	36	2647100
1788513686.782264464	cycle1	train	325065	5	695244
1788513687.035092306	cycle1	train	317109	36	2523820
1788513687.035092306	cycle1	train	323223	36	2647100
1788513687.035092306	cycle1	train	325065	5	706508
1788513687.291810063	cycle1	train	317109	36	2523820
1788513687.291810063	cycle1	train	323223	36	2647100
1788513687.291810063	cycle1	train	325065	5	711628
1788513687.551661097	cycle1	train	317109	36	2523820
1788513687.551661097	cycle1	train	323223	36	2647100
1788513687.551661097	cycle1	train	325065	5	777164
1788513687.812988253	cycle1	train	317109	36	2523820
1788513687.812988253	cycle1	train	323223	36	2647100
1788513687.812988253	cycle1	train	325065	5	887308
1788513688.073904048	cycle1	train	317109	36	2523820
1788513688.073904048	cycle1	train	323223	36	2647100
1788513688.073904048	cycle1	train	325065	5	1035956
1788513688.332203383	cycle1	train	317109	36	2523820
1788513688.332203383	cycle1	train	323223	36	2647100
1788513688.332203383	cycle1	train	325065	5	1093300
1788513688.592743906	cycle1	train	317109	36	2524844
1788513688.592743906	cycle1	train	323223	36	2647100
1788513688.592743906	cycle1	train	325065	5	1115072
1788513688.853904680	cycle1	train	317109	36	2524844
1788513688.853904680	cycle1	train	323223	36	2647100
1788513688.853904680	cycle1	train	325065	5	1143744
1788513689.115308556	cycle1	train	317109	36	2524844
1788513689.115308556	cycle1	train	323223	36	2647100
1788513689.115308556	cycle1	train	325065	5	1338304
1788513689.372726769	cycle1	train	317109	36	2524844
1788513689.372726769	cycle1	train	323223	36	2647100
1788513689.372726769	cycle1	train	325065	5	1349568
1788513689.632042238	cycle1	train	317109	36	2524844
1788513689.632042238	cycle1	train	323223	36	2647100
1788513689.632042238	cycle1	train	325065	5	1490728
1788513689.892095056	cycle1	train	317109	36	2524844
1788513689.892095056	cycle1	train	323223	36	2647100
1788513689.892095056	cycle1	train	325065	5	1573628
1788513690.150338558	cycle1	train	317109	36	2524844
1788513690.150338558	cycle1	train	323223	36	2647100
1788513690.150338558	cycle1	train	325065	6	1732356
1788513690.404117388	cycle1	train	317109	36	2524844
1788513690.404117388	cycle1	train	323223	36	2647100
1788513690.404117388	cycle1	train	325065	10	1907712
1788513690.667062130	cycle1	train	317109	36	2524844
1788513690.667062130	cycle1	train	323223	36	2647100
1788513690.667062130	cycle1	train	325065	10	1907712
1788513690.931898193	cycle1	train	317109	36	2524844
1788513690.931898193	cycle1	train	323223	36	2647100
1788513690.931898193	cycle1	train	325065	10	1907712
1788513691.185766315	cycle1	train	317109	36	2524844
1788513691.185766315	cycle1	train	323223	36	2647100
